                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    340,                0.39692,                0.26228,                 2.1237,                 0.9686,                0.99212,                0.97632,                0.83966,                0.63619,                0.26822,                 3.3026,              0.0032878,              0.0032878,              0.0032878
                    341,                0.39528,                0.26472,                 2.1036,                0.97088,                0.98806,                0.97677,                0.84137,                 0.6323,                0.26961,                 3.2984,               0.003268,               0.003268,               0.003268
                    342,                0.40341,                0.26858,                 2.1233,                0.97136,                0.98726,                0.97717,                0.84203,                0.63223,                0.27017,                 3.2949,              0.0032482,              0.0032482,              0.0032482
                    343,                0.39425,                0.25899,                 2.0916,                0.97097,                0.98726,                0.97594,                0.84368,                0.63302,                0.27157,                 3.2954,              0.0032284,              0.0032284,              0.0032284
                    344,                0.38388,                0.25358,                 2.0906,                0.96844,                0.99274,                0.97674,                0.84482,                0.63445,                0.26857,                 3.2984,              0.0032086,              0.0032086,              0.0032086
                    345,                0.39609,                0.26339,                 2.1098,                0.96862,                0.99491,                0.97743,                0.84384,                0.63387,                0.26664,                 3.3013,              0.0031888,              0.0031888,              0.0031888
                    346,                0.38352,                0.25865,                   2.09,                0.96957,                0.99333,                0.97772,                0.84388,                0.63295,                0.26736,                  3.305,               0.003169,               0.003169,               0.003169
                    347,                0.39187,                0.25775,                 2.1377,                0.97012,                0.99383,                0.97828,                0.84551,                0.63303,                0.26747,                 3.3076,              0.0031492,              0.0031492,              0.0031492
                    348,                0.39861,                0.25986,                 2.1144,                0.97107,                0.99383,                0.98212,                0.84929,                0.63504,                0.26587,                 3.3137,              0.0031294,              0.0031294,              0.0031294
                    349,                0.38269,                0.25859,                 2.0877,                0.97166,                0.99413,                0.98349,                0.85003,                0.63514,                0.26237,                 3.3156,              0.0031096,              0.0031096,              0.0031096
                    350,                0.38882,                0.26662,                 2.1088,                 0.9717,                0.99409,                0.98557,                  0.852,                0.63571,                0.26007,                 3.3158,              0.0030898,              0.0030898,              0.0030898
                    351,                 0.3895,                 0.2591,                 2.0935,                0.97167,                0.99412,                0.98552,                0.84957,                0.63826,                0.26173,                 3.3194,                0.00307,                0.00307,                0.00307
                    352,                0.38851,                0.26751,                 2.0799,                0.96921,                0.99646,                0.98018,                0.84513,                0.63801,                0.26534,                 3.3189,              0.0030502,              0.0030502,              0.0030502
                    353,                0.40495,                0.30345,                 2.1083,                0.96945,                0.99638,                0.97979,                0.84688,                0.63684,                0.26725,                 3.3162,              0.0030304,              0.0030304,              0.0030304
                    354,                0.38627,                 0.2552,                 2.0787,                0.97024,                0.99367,                0.97772,                 0.8439,                0.63649,                0.26828,                  3.316,              0.0030106,              0.0030106,              0.0030106
                    355,                 0.3957,                0.25873,                 2.1179,                0.97032,                0.99357,                0.97786,                0.84639,                0.63569,                0.26633,                 3.3147,              0.0029908,              0.0029908,              0.0029908
                    356,                0.38474,                0.25088,                 2.0948,                0.97026,                0.99367,                0.97931,                0.84946,                0.63715,                0.26707,                 3.3145,               0.002971,               0.002971,               0.002971
